order_id,customer_id,order_date,payment_method,order_status
ORD00032364,CUST005531,2024-01-03,Buy Now Pay Later,Completed
ORD00032365,CUST000179,2024-01-27,PayPal,Completed
ORD00032366,CUST009440,2024-10-08,Credit Card,Completed
ORD00032367,CUST005976,2024-02-09,Credit Card,Completed
ORD00032368,CUST006736,2024-01-24,Debit Card,Completed
ORD00032369,CUST000672,2024-02-02,PayPal,Completed
ORD00032370,CUST007962,2024-12-26,PayPal,Completed
ORD00032371,CUST008519,2024-07-03,Bank Transfer,Completed
ORD00032372,CUST001497,2024-06-29,Buy Now Pay Later,Completed
ORD00032373,CUST003252,2024-11-22,Bank Transfer,Processing
ORD00032374,CUST006603,2024-09-11,Bank Transfer,Processing
ORD00032375,CUST006772,2024-01-09,Google Pay,Completed
ORD00032376,CUST003421,2024-06-06,Apple Pay,Completed
ORD00032377,CUST004331,2024-09-15,Apple Pay,Completed
ORD00032378,CUST001236,2024-10-02,PayPal,Completed
ORD00032379,CUST007247,2024-05-31,Apple Pay,Completed
ORD00032380,CUST008794,2024-12-20,Debit Card,Completed
ORD00032381,CUST003942,2024-12-01,Credit Card,Completed
ORD00032382,CUST003246,2024-05-04,Buy Now Pay Later,Completed
ORD00032383,CUST002913,2024-04-12,Google Pay,Completed
ORD00032384,CUST009123,2024-05-28,Google Pay,Completed
ORD00032385,CUST001026,2024-05-26,Apple Pay,Completed
ORD00032386,CUST004824,2024-08-19,Credit Card,Returned
ORD00032387,CUST008295,2024-05-11,Credit Card,Completed
ORD00032388,CUST000927,2024-03-05,Bank Transfer,Completed
ORD00032389,CUST001557,2024-12-03,Google Pay,Completed
ORD00032390,CUST001290,2024-11-10,Debit Card,Completed
ORD00032391,CUST006292,2024-03-26,Credit Card,Completed
ORD00032392,CUST001014,2024-06-24,Debit Card,Completed
ORD00032393,CUST006425,2024-04-20,Debit Card,Completed
ORD00032394,CUST000167,2024-03-30,PayPal,Completed
ORD00032395,CUST005738,2024-09-03,Buy Now Pay Later,Completed
ORD00032396,CUST001382,2024-04-07,PayPal,Completed
ORD00032397,CUST004630,2024-05-01,Google Pay,Completed
ORD00032398,CUST004583,2024-04-04,PayPal,Completed
ORD00032399,CUST005545,2024-08-26,Bank Transfer,Completed
ORD00032400,CUST008619,2024-02-25,Credit Card,Completed
ORD00032401,CUST006162,2024-07-01,Buy Now Pay Later,Completed
ORD00032402,CUST006176,2024-08-04,Apple Pay,Completed
ORD00032403,CUST006675,2024-12-04,Credit Card,Completed
ORD00032404,CUST007365,2024-12-20,Google Pay,Completed
ORD00032405,CUST002844,2024-10-24,Apple Pay,Completed
ORD00032406,CUST004150,2024-09-24,Debit Card,Completed
ORD00032407,CUST007900,2024-11-20,PayPal,Completed
ORD00032408,CUST001683,2024-03-18,Google Pay,Completed
ORD00032409,CUST005347,2024-03-16,Apple Pay,Completed
ORD00032410,CUST004528,2024-01-02,PayPal,Cancelled
ORD00032411,CUST002241,2024-07-05,Apple Pay,Completed
ORD00032412,CUST006564,2024-05-27,Debit Card,Completed
ORD00032413,CUST006933,2024-12-11,Credit Card,Completed
ORD00032414,CUST005397,2024-05-28,Bank Transfer,Completed
ORD00032415,CUST007025,2024-06-21,Bank Transfer,Completed
ORD00032416,CUST001764,2024-07-03,Google Pay,Completed
ORD00032417,CUST007288,2024-06-28,Buy Now Pay Later,Completed
ORD00032418,CUST009043,2024-05-26,Apple Pay,Completed
ORD00032419,CUST008862,2024-08-02,Debit Card,Completed
ORD00032420,CUST006636,2024-08-04,Debit Card,Completed
ORD00032421,CUST002915,2024-04-08,PayPal,Completed
ORD00032422,CUST001646,2024-09-16,PayPal,Completed
ORD00032423,CUST008414,2024-03-08,Bank Transfer,Completed
ORD00032424,CUST005649,2024-12-27,Credit Card,Completed
ORD00032425,CUST002038,2024-03-08,Bank Transfer,Completed
ORD00032426,CUST002051,2024-06-23,Bank Transfer,Completed
ORD00032427,CUST004338,2024-11-08,Buy Now Pay Later,Completed
ORD00032428,CUST005523,2024-10-13,Apple Pay,Completed
ORD00032429,CUST000467,2024-05-21,Apple Pay,Completed
ORD00032430,CUST006819,2024-04-25,Bank Transfer,Completed
ORD00032431,CUST000787,2024-06-09,Credit Card,Completed
ORD00032432,CUST009088,2024-02-08,Google Pay,Processing
ORD00032433,CUST009218,2024-06-03,Bank Transfer,Completed
ORD00032434,CUST001769,2024-03-12,Debit Card,Completed
ORD00032435,CUST006530,2024-04-20,PayPal,Shipped
ORD00032436,CUST000341,2024-03-02,Bank Transfer,Completed
ORD00032437,CUST008414,2024-12-16,Google Pay,Completed
ORD00032438,CUST008518,2024-03-03,Bank Transfer,Completed
ORD00032439,CUST000997,2024-05-21,Google Pay,Completed
ORD00032440,CUST005802,2024-08-24,Google Pay,Completed
ORD00032441,CUST006591,2024-06-07,PayPal,Completed
ORD00032442,CUST005774,2024-09-11,Credit Card,Shipped
ORD00032443,CUST001558,2024-11-03,Buy Now Pay Later,Completed
ORD00032444,CUST004614,2024-09-23,Bank Transfer,Completed
ORD00032445,CUST006316,2024-04-08,Apple Pay,Completed
ORD00032446,CUST001616,2024-09-18,PayPal,Completed
ORD00032447,CUST000792,2024-07-02,Bank Transfer,Completed
ORD00032448,CUST006879,2024-11-20,PayPal,Completed
ORD00032449,CUST005331,2024-09-15,Buy Now Pay Later,Completed
ORD00032450,CUST001834,2024-03-10,Credit Card,Completed
ORD00032451,CUST002916,2024-03-17,PayPal,Completed
ORD00032452,CUST002778,2024-10-06,Credit Card,Completed
ORD00032453,CUST008318,2024-01-02,Google Pay,Completed
ORD00032454,CUST004704,2024-09-13,Credit Card,Completed
ORD00032455,CUST002801,2024-03-09,PayPal,Completed
ORD00032456,CUST006615,2024-11-17,Credit Card,Completed
ORD00032457,CUST000881,2024-08-24,Apple Pay,Completed
ORD00032458,CUST002048,2024-09-28,PayPal,Completed
ORD00032459,CUST007598,2024-06-21,Google Pay,Completed
ORD00032460,CUST002012,2024-11-02,PayPal,Completed
ORD00032461,CUST003122,2024-01-16,Google Pay,Completed
ORD00032462,CUST003752,2024-08-20,PayPal,Completed
ORD00032463,CUST003305,2024-08-04,Google Pay,Completed
ORD00032464,CUST006443,2024-06-06,Credit Card,Completed
ORD00032465,CUST007528,2024-09-12,Google Pay,Shipped
ORD00032466,CUST002450,2024-08-21,Google Pay,Completed
ORD00032467,CUST008416,2024-08-01,Bank Transfer,Completed
ORD00032468,CUST005397,2024-08-18,Apple Pay,Completed
ORD00032469,CUST002853,2024-03-07,Apple Pay,Completed
ORD00032470,CUST002405,2024-08-12,Credit Card,Completed
ORD00032471,CUST008814,2024-03-19,Bank Transfer,Shipped
ORD00032472,CUST000433,2024-08-28,Debit Card,Completed
ORD00032473,CUST006285,2024-08-15,Buy Now Pay Later,Completed
ORD00032474,CUST000731,2024-04-10,PayPal,Completed
ORD00032475,CUST007683,2024-03-05,Google Pay,Completed
ORD00032476,CUST009723,2024-10-31,Credit Card,Completed
ORD00032477,CUST002999,2024-09-04,Apple Pay,Completed
ORD00032478,CUST008833,2024-07-25,Buy Now Pay Later,Completed
ORD00032479,CUST002775,2024-06-16,PayPal,Completed
ORD00032480,CUST005504,2024-05-18,Debit Card,Completed
ORD00032481,CUST002654,2024-03-12,Google Pay,Completed
ORD00032482,CUST006772,2024-12-21,Bank Transfer,Completed
ORD00032483,CUST000876,2024-06-06,Google Pay,Completed
ORD00032484,CUST001801,2024-12-04,Credit Card,Completed
ORD00032485,CUST009427,2024-07-19,Debit Card,Completed
ORD00032486,CUST008173,2024-06-29,Google Pay,Completed
ORD00032487,CUST004259,2024-10-28,Bank Transfer,Completed
ORD00032488,CUST005305,2024-11-13,Bank Transfer,Completed
ORD00032489,CUST007076,2024-09-29,Buy Now Pay Later,Completed
ORD00032490,CUST003481,2024-01-17,PayPal,Completed
ORD00032491,CUST000969,2024-10-16,Debit Card,Completed
ORD00032492,CUST006449,2024-07-18,Buy Now Pay Later,Completed
ORD00032493,CUST005717,2024-02-26,PayPal,Completed
ORD00032494,CUST008824,2024-08-06,Debit Card,Completed
ORD00032495,CUST007258,2024-09-09,Apple Pay,Processing
ORD00032496,CUST005514,2024-02-08,Bank Transfer,Completed
ORD00032497,CUST005916,2024-02-24,Bank Transfer,Completed
ORD00032498,CUST006537,2024-04-26,PayPal,Completed
ORD00032499,CUST005998,2024-12-19,PayPal,Completed
ORD00032500,CUST001801,2024-12-15,PayPal,Completed
ORD00032501,CUST004336,2024-01-17,Buy Now Pay Later,Completed
ORD00032502,CUST000656,2024-09-04,Buy Now Pay Later,Completed
ORD00032503,CUST002006,2024-07-06,Debit Card,Completed
ORD00032504,CUST003112,2024-04-09,Apple Pay,Completed
ORD00032505,CUST008507,2024-03-21,Google Pay,Completed
ORD00032506,CUST005515,2024-12-12,Apple Pay,Completed
ORD00032507,CUST009217,2024-11-18,PayPal,Completed
ORD00032508,CUST009681,2024-01-05,Apple Pay,Completed
ORD00032509,CUST009862,2024-11-23,Buy Now Pay Later,Completed
ORD00032510,CUST003073,2024-08-11,Google Pay,Completed
ORD00032511,CUST006550,2024-10-27,PayPal,Cancelled
ORD00032512,CUST008047,2024-04-11,Credit Card,Completed
ORD00032513,CUST003061,2024-10-16,Credit Card,Completed
ORD00032514,CUST008754,2024-01-04,PayPal,Shipped
ORD00032515,CUST002851,2024-03-07,Apple Pay,Completed
ORD00032516,CUST002999,2024-04-27,Apple Pay,Cancelled
ORD00032517,CUST003623,2024-07-09,Credit Card,Completed
ORD00032518,CUST005251,2024-01-10,Google Pay,Completed
ORD00032519,CUST006073,2024-10-31,PayPal,Completed
ORD00032520,CUST005764,2024-02-07,Buy Now Pay Later,Completed
ORD00032521,CUST006351,2024-12-19,Credit Card,Completed
ORD00032522,CUST006419,2024-12-26,Google Pay,Completed
ORD00032523,CUST003575,2024-03-18,PayPal,Cancelled
ORD00032524,CUST003298,2024-06-01,Google Pay,Completed
ORD00032525,CUST005345,2024-08-01,Buy Now Pay Later,Completed
ORD00032526,CUST004740,2024-11-11,Bank Transfer,Completed
ORD00032527,CUST008337,2024-05-21,Debit Card,Shipped
ORD00032528,CUST009063,2024-10-09,Bank Transfer,Completed
ORD00032529,CUST009199,2024-01-05,Buy Now Pay Later,Completed
ORD00032530,CUST002802,2024-07-08,Google Pay,Completed
ORD00032531,CUST003568,2024-10-16,Bank Transfer,Completed
ORD00032532,CUST007723,2024-11-21,PayPal,Completed
ORD00032533,CUST000172,2024-10-16,Credit Card,Completed
ORD00032534,CUST009695,2024-03-13,PayPal,Completed
ORD00032535,CUST007870,2024-10-26,Google Pay,Completed
ORD00032536,CUST009348,2024-08-21,Credit Card,Completed
ORD00032537,CUST003376,2024-05-05,Buy Now Pay Later,Completed
ORD00032538,CUST000653,2024-10-22,Bank Transfer,Completed
ORD00032539,CUST003373,2024-05-30,Google Pay,Completed
ORD00032540,CUST009509,2024-10-28,PayPal,Completed
ORD00032541,CUST006485,2024-10-14,Debit Card,Completed
ORD00032542,CUST006397,2024-02-18,Debit Card,Completed
ORD00032543,CUST005236,2024-02-06,Google Pay,Completed
ORD00032544,CUST000998,2024-11-02,Apple Pay,Completed
ORD00032545,CUST009160,2024-02-16,PayPal,Completed
ORD00032546,CUST008488,2024-08-12,PayPal,Completed
ORD00032547,CUST005817,2024-06-30,PayPal,Completed
ORD00032548,CUST007598,2024-03-09,Bank Transfer,Completed
ORD00032549,CUST009394,2024-12-02,Debit Card,Completed
ORD00032550,CUST003621,2024-11-09,Credit Card,Completed
ORD00032551,CUST004147,2024-04-29,Google Pay,Completed
ORD00032552,CUST003845,2024-11-09,Apple Pay,Completed
ORD00032553,CUST000351,2024-07-16,Google Pay,Completed
ORD00032554,CUST008074,2024-06-05,Buy Now Pay Later,Completed
ORD00032555,CUST004532,2024-08-01,Google Pay,Completed
ORD00032556,CUST001022,2024-05-02,Bank Transfer,Completed
ORD00032557,CUST002760,2024-07-22,Apple Pay,Completed
ORD00032558,CUST009761,2024-12-23,Bank Transfer,Completed
ORD00032559,CUST008754,2024-08-30,Bank Transfer,Completed
ORD00032560,CUST006670,2024-01-09,Bank Transfer,Shipped
ORD00032561,CUST004837,2024-06-09,Google Pay,Completed
ORD00032562,CUST005527,2024-10-08,Debit Card,Completed
ORD00032563,CUST006734,2024-03-29,Google Pay,Completed
ORD00032564,CUST009403,2024-02-18,PayPal,Completed
ORD00032565,CUST002868,2024-11-29,Apple Pay,Completed
ORD00032566,CUST001169,2024-11-11,Google Pay,Completed
ORD00032567,CUST009107,2024-04-15,Credit Card,Returned
ORD00032568,CUST000233,2024-05-05,PayPal,Completed
ORD00032569,CUST002394,2024-08-22,Credit Card,Completed
ORD00032570,CUST008541,2024-01-12,Google Pay,Completed
ORD00032571,CUST004068,2024-08-30,Bank Transfer,Shipped
ORD00032572,CUST004865,2024-04-02,Buy Now Pay Later,Completed
ORD00032573,CUST000040,2024-10-08,Buy Now Pay Later,Completed
ORD00032574,CUST001992,2024-08-07,Google Pay,Completed
ORD00032575,CUST006214,2024-08-09,Google Pay,Completed
ORD00032576,CUST008163,2024-05-29,Credit Card,Completed
ORD00032577,CUST004281,2024-11-28,Credit Card,Completed
ORD00032578,CUST001991,2024-06-03,Credit Card,Completed
ORD00032579,CUST009053,2024-04-25,Buy Now Pay Later,Completed
ORD00032580,CUST005200,2024-05-29,Apple Pay,Completed
ORD00032581,CUST009818,2024-07-15,Debit Card,Completed
ORD00032582,CUST009595,2024-09-17,Buy Now Pay Later,Completed
ORD00032583,CUST001149,2024-03-01,Bank Transfer,Completed
ORD00032584,CUST003993,2024-07-28,Buy Now Pay Later,Completed
ORD00032585,CUST008723,2024-04-11,Apple Pay,Completed
ORD00032586,CUST003623,2024-06-15,Buy Now Pay Later,Completed
ORD00032587,CUST001557,2024-03-08,Bank Transfer,Completed
ORD00032588,CUST005344,2024-09-28,PayPal,Completed
ORD00032589,CUST001013,2024-06-07,Bank Transfer,Completed
ORD00032590,CUST004068,2024-01-10,Apple Pay,Completed
ORD00032591,CUST004471,2024-08-21,Google Pay,Completed
ORD00032592,CUST008074,2024-02-16,Bank Transfer,Completed
ORD00032593,CUST001709,2024-07-29,PayPal,Completed
ORD00032594,CUST001599,2024-11-19,Buy Now Pay Later,Completed
ORD00032595,CUST005846,2024-08-05,Buy Now Pay Later,Completed
ORD00032596,CUST009459,2024-11-07,Credit Card,Completed
ORD00032597,CUST000504,2024-05-05,PayPal,Completed
ORD00032598,CUST003783,2024-09-23,Credit Card,Completed
ORD00032599,CUST003727,2024-02-20,Credit Card,Completed
ORD00032600,CUST006558,2024-11-18,Debit Card,Shipped
ORD00032601,CUST000404,2024-11-06,Bank Transfer,Completed
ORD00032602,CUST004471,2024-07-06,Google Pay,Completed
ORD00032603,CUST006602,2024-07-14,Google Pay,Processing
ORD00032604,CUST004400,2024-06-20,Debit Card,Completed
ORD00032605,CUST004831,2024-03-10,Google Pay,Completed
ORD00032606,CUST005787,2024-07-06,Apple Pay,Completed
ORD00032607,CUST009203,2024-08-29,Debit Card,Completed
ORD00032608,CUST002186,2024-12-11,Bank Transfer,Completed
ORD00032609,CUST006961,2024-02-22,Debit Card,Completed
ORD00032610,CUST005828,2024-11-15,Credit Card,Processing
ORD00032611,CUST001571,2024-11-17,Debit Card,Cancelled
ORD00032612,CUST001735,2024-11-15,Google Pay,Completed
ORD00032613,CUST001762,2024-12-18,Apple Pay,Completed
ORD00032614,CUST009163,2024-08-19,Credit Card,Completed
ORD00032615,CUST001715,2024-02-16,Debit Card,Completed
ORD00032616,CUST006967,2024-09-22,Google Pay,Completed
ORD00032617,CUST000263,2024-01-11,Credit Card,Completed
ORD00032618,CUST000335,2024-01-18,Apple Pay,Completed
ORD00032619,CUST004255,2024-09-08,Buy Now Pay Later,Completed
ORD00032620,CUST005934,2024-09-20,Bank Transfer,Processing
ORD00032621,CUST009032,2024-10-07,Debit Card,Completed
ORD00032622,CUST005116,2024-09-04,Credit Card,Completed
ORD00032623,CUST005689,2024-03-04,Bank Transfer,Completed
ORD00032624,CUST007516,2024-07-28,Google Pay,Completed
ORD00032625,CUST006413,2024-09-20,Google Pay,Completed
ORD00032626,CUST002874,2024-04-03,Buy Now Pay Later,Completed
ORD00032627,CUST001891,2024-02-21,Buy Now Pay Later,Completed
ORD00032628,CUST001018,2024-03-03,Bank Transfer,Processing
ORD00032629,CUST002387,2024-04-17,Apple Pay,Completed
ORD00032630,CUST008118,2024-10-13,Apple Pay,Completed
ORD00032631,CUST005407,2024-06-27,Google Pay,Completed
ORD00032632,CUST007825,2024-04-24,Google Pay,Completed
ORD00032633,CUST000958,2024-06-04,Credit Card,Completed
ORD00032634,CUST001579,2024-01-20,Credit Card,Completed
ORD00032635,CUST007435,2024-09-21,Google Pay,Shipped
ORD00032636,CUST000420,2024-11-29,Buy Now Pay Later,Completed
ORD00032637,CUST003938,2024-12-24,Credit Card,Completed
ORD00032638,CUST001529,2024-10-23,Apple Pay,Completed
ORD00032639,CUST000894,2024-12-01,PayPal,Completed
ORD00032640,CUST007261,2024-11-27,Google Pay,Completed
ORD00032641,CUST009284,2024-12-25,Bank Transfer,Completed
ORD00032642,CUST002915,2024-09-05,PayPal,Completed
ORD00032643,CUST004816,2024-10-29,Apple Pay,Completed
ORD00032644,CUST005738,2024-12-19,Apple Pay,Completed
ORD00032645,CUST008766,2024-03-02,Google Pay,Completed
ORD00032646,CUST000504,2024-06-22,Debit Card,Completed
ORD00032647,CUST002797,2024-07-26,Google Pay,Completed
ORD00032648,CUST009174,2024-03-14,Buy Now Pay Later,Cancelled
ORD00032649,CUST001829,2024-04-13,Buy Now Pay Later,Completed
ORD00032650,CUST008245,2024-07-20,Bank Transfer,Completed
ORD00032651,CUST000109,2024-02-08,Google Pay,Completed
ORD00032652,CUST006774,2024-02-09,Buy Now Pay Later,Completed
ORD00032653,CUST002653,2024-05-23,Debit Card,Completed
ORD00032654,CUST007979,2024-12-25,Google Pay,Completed
ORD00032655,CUST005230,2024-05-14,Credit Card,Completed
ORD00032656,CUST004880,2024-06-14,Credit Card,Completed
ORD00032657,CUST003381,2024-08-10,Debit Card,Completed
ORD00032658,CUST005676,2024-12-26,Apple Pay,Completed
ORD00032659,CUST004265,2024-11-09,Credit Card,Completed
ORD00032660,CUST009730,2024-05-10,Debit Card,Completed
ORD00032661,CUST006028,2024-07-09,Debit Card,Completed
ORD00032662,CUST003392,2024-04-11,Debit Card,Completed
ORD00032663,CUST002349,2024-07-30,Bank Transfer,Completed
ORD00032664,CUST008766,2024-11-21,Apple Pay,Completed
ORD00032665,CUST001555,2024-02-08,PayPal,Completed
ORD00032666,CUST004768,2024-10-10,Credit Card,Completed
ORD00032667,CUST000022,2024-06-04,Buy Now Pay Later,Completed
ORD00032668,CUST006258,2024-11-25,Google Pay,Completed
ORD00032669,CUST006306,2024-03-24,Credit Card,Completed
ORD00032670,CUST004630,2024-10-07,Credit Card,Completed
ORD00032671,CUST004589,2024-03-09,Bank Transfer,Completed
ORD00032672,CUST003343,2024-08-24,PayPal,Completed
ORD00032673,CUST007390,2024-06-11,Google Pay,Completed
ORD00032674,CUST009717,2024-12-27,Credit Card,Completed
ORD00032675,CUST000196,2024-12-05,Debit Card,Processing
ORD00032676,CUST001066,2024-11-14,PayPal,Cancelled
ORD00032677,CUST003522,2024-06-16,Credit Card,Shipped
ORD00032678,CUST002510,2024-04-08,Google Pay,Completed
ORD00032679,CUST007315,2024-02-10,Bank Transfer,Completed
ORD00032680,CUST002655,2024-12-02,Buy Now Pay Later,Completed
ORD00032681,CUST000672,2024-01-27,Buy Now Pay Later,Completed
ORD00032682,CUST002625,2024-06-19,Credit Card,Completed
ORD00032683,CUST007506,2024-08-04,Bank Transfer,Completed
ORD00032684,CUST007435,2024-10-08,Apple Pay,Completed
ORD00032685,CUST009129,2024-01-20,Buy Now Pay Later,Completed
ORD00032686,CUST009989,2024-07-02,Google Pay,Completed
ORD00032687,CUST004753,2024-02-28,Credit Card,Completed
ORD00032688,CUST009597,2024-11-28,Credit Card,Completed
ORD00032689,CUST006669,2024-02-23,PayPal,Completed
ORD00032690,CUST000361,2024-12-23,Credit Card,Completed
ORD00032691,CUST002338,2024-09-15,Google Pay,Completed
ORD00032692,CUST002866,2024-03-23,PayPal,Completed
ORD00032693,CUST001578,2024-01-14,Bank Transfer,Completed
ORD00032694,CUST003524,2024-11-13,PayPal,Completed
ORD00032695,CUST006032,2024-04-28,Google Pay,Completed
ORD00032696,CUST000420,2024-05-25,Apple Pay,Completed
ORD00032697,CUST005521,2024-06-13,Bank Transfer,Completed
ORD00032698,CUST003199,2024-08-25,PayPal,Completed
ORD00032699,CUST000635,2024-06-07,Credit Card,Shipped
ORD00032700,CUST005429,2024-11-25,Google Pay,Completed
ORD00032701,CUST007051,2024-12-04,PayPal,Completed
ORD00032702,CUST005675,2024-10-26,Buy Now Pay Later,Completed
ORD00032703,CUST007867,2024-07-22,Bank Transfer,Completed
ORD00032704,CUST009063,2024-09-07,Credit Card,Completed
ORD00032705,CUST004920,2024-06-07,Bank Transfer,Completed
ORD00032706,CUST009486,2024-10-01,Apple Pay,Completed
ORD00032707,CUST006304,2024-09-06,Apple Pay,Completed
ORD00032708,CUST009329,2024-08-06,Credit Card,Completed
ORD00032709,CUST005267,2024-09-07,Debit Card,Completed
ORD00032710,CUST009248,2024-06-20,Apple Pay,Completed
ORD00032711,CUST008078,2024-04-27,Google Pay,Completed
ORD00032712,CUST008597,2024-11-12,Credit Card,Completed
ORD00032713,CUST000878,2024-05-12,Google Pay,Completed
ORD00032714,CUST005153,2024-04-15,PayPal,Completed
ORD00032715,CUST002365,2024-09-13,PayPal,Completed
ORD00032716,CUST008361,2024-02-13,Credit Card,Completed
ORD00032717,CUST000402,2024-09-13,Debit Card,Completed
ORD00032718,CUST003533,2024-11-22,Credit Card,Completed
ORD00032719,CUST000324,2024-12-20,Bank Transfer,Completed
ORD00032720,CUST006146,2024-11-29,Apple Pay,Completed
ORD00032721,CUST005227,2024-02-13,Google Pay,Completed
